NANKING,11420,Asian,7183233555
NANKING,11420,Asian,7183233555
"DUNKIN' DONUTS, BASKIN ROBBINS",10471,American ,7184321289
"DUNKIN' DONUTS, BASKIN ROBBINS",10471,American ,7184321289
SUBWAY,10453,American ,7183294019
LOCAL THYME,10017,American ,2128398115
DO HWA,10014,Korean,2124141224
99 CENTS FRESH SLICE PIZZA,10002,Pizza,2123350803
CHECKERS,11212,American ,3477873148
GREAT WALL KITCHEN,11218,Chinese,7186330781
SILVER PALACE,10031,Chinese,2122388000
HARLEM BAR-B-Q,10027,Barbecue,2122221922
"DUNKIN' DONUTS, BASKIN ROBBINS",10018,Donuts,2123959280
HUNGARIAN KOSHER,11204,Jewish/Kosher,7188510400
DOMINO'S PIZZA,10031,Pizza,2129261234
ABBY CHINESE RESTAURANT,10016,Chinese,2127792828
MARY ANN'S,10011,Mexican,2126330877
THE FULL SHILLING,10005,Irish,2124223855
PIZZA 23,10011,Pizza,2122060999
TOMO JAPANESE CUISINE,11372,Japanese,7182056222
GREAT WALL KITCHEN,11218,Chinese,7186330781
GREAT WALL KITCHEN,11218,Chinese,7186330781
CITY COFFEE,11372,American ,7186398169
NEW XIN LONG KITCHEN,11233,Chinese,7183424229
COLLADO RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7184553290
MRS. MAXWELL'S BAKERY,11207,Bakery,7183457400
MANNA HOUSE,10013,Bakery,2129663766
I PIZZA NY,10019,Pizza,2122456260
Q.B.COMM.COLLEGE-MAIN KITCHEN/TIGER BITES PIZZA SECTION,11364,American ,7182815207
44TH STREET MINAR,10017,Indian,2129490245
NUM PANG SANDWICH SHOP,10011,Sandwiches,2123908851
JOHNNY ROCKETS,11385,American ,7183813300
MRS. MAXWELL'S BAKERY,11207,Bakery,7183457400
FAMOUS RESTAURANT ROTESSERIE GRILL TACO AND CHINESE FOOD,11223,Chinese,7183398899
Q.B.COMM.COLLEGE-MAIN KITCHEN/TIGER BITES PIZZA SECTION,11364,American ,7182815207
SUBWAY,10469,Sandwiches,7183255038
THAI ELEPHANT RESTAURANT,11105,Thai,7182048827
GASTROMARKET,10001,American ,2126958080
PEPE GIALLO,10001,Italian,2122426055
NUM PANG SANDWICH SHOP,10011,Sandwiches,2123908851
PUNJABI VIRSA RESTAURANT,11419,Indian,7188056300
CROWN FRIED CHICKEN,11212,Chicken,7185662767
HOMERS TASTE RESTAURANT,11355,Chinese,7184630088
FORT HAMILTON DINER,11209,American ,7182385151
JUDGE ROY BEAN,10019,American ,2122628300
BED STUY DINER,11206,American ,7183843371
GIGI CAFE,10001,American ,2128078500
CAFFEE EXPRESS,11103,Café/Coffee/Tea,7182745980
ABBY CHINESE RESTAURANT,10016,Chinese,2127792828
MILK AND ROSES,11222,American ,7183860160
TERRANOVA'S BAKE RIDGE BAGEL,11209,Bagels/Pretzels,7186806353
NEW JIN BU RESTAURANT,11233,Chinese,7184553725
10TH AVENUE PIZZA & CAFE,10001,Pizza,2123669222
HIROSHI JAPANESE RESTAURANT,10016,Japanese,2126619288
WOLF CAVE INC,11235,Barbecue,3479921323
BLUE,10001,American ,2129739000
BLUE,10001,American ,2129739000
BLUE,10001,American ,2129739000
EL TUCANAZO BAR,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3479653206
HIROSHI JAPANESE RESTAURANT,10016,Japanese,2126619288
MACUMBA CAFE,10304,Mexican,7186648751
MACUMBA CAFE,10304,Mexican,7186648751
CANCUN CAFE,10304,American ,7188768701
MACUMBA CAFE,10304,Mexican,7186648751
CANCUN CAFE,10304,American ,7188768701
MIKE'S DINER,11105,American ,9175314743
MI CANDILEJAS RESTAURANT,11224,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7182666161
MIKE'S DINER,11105,American ,9175314743
MIKE'S DINER,11105,American ,9175314743
WAFELS & DINGES,10001,French,2125162947
MINI - MART,10312,American ,7183561222
GREGORY'S COFFEE,10010,Café/Coffee/Tea,2129798600
DENO'S SWEET SHOPPE,11224,American ,7183722592
DENO'S SWEET SHOPPE,11224,American ,7183722592
POK POK NY,11231,Thai,7189239322
SKINNY DENNIS,11249,American ,8455584318
FRANKLIN PARK/DUTCH BOY BURGER,11238,American ,7182300293
WAFELS & DINGES,10001,French,2125162947
SIDELINES LUNCHEONETTE,11223,American ,7182665566
MIKE'S DINER,11105,American ,9175314743
WAFELS & DINGES,10001,French,2125162947
FIDDLESTICKS,10011,American ,2124630516
SIDELINES LUNCHEONETTE,11223,American ,7182665566
DADDYO'S BARBEQUE AND SPORTS BAR,10309,Barbecue,7189483333
Joe's Crab Shack,10475,Seafood,7183790895
OCEAN CHINESE RESTAURANT,11228,Chinese,7184396288
MI CANDILEJAS RESTAURANT,11224,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7182666161
MINI - MART,10312,American ,7183561222
GREGORY'S COFFEE,10010,Café/Coffee/Tea,2129798600
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
HOMEMADE,11231,American ,3472234135
FRESH TORTILLAS & JAPANESE RESTAURANT,10461,Asian,7183191208
FIDDLESTICKS,10011,American ,2124630516
VILLA PARADISIO,10308,Italian,7182272405
MINI - MART,10312,American ,7183561222
IL SOGNO ITALIANO RISTORANTE,10312,Italian,7183567800
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
BASKIN ROBBINS,10314,"Ice Cream, Gelato, Yogurt, Ices",7188166326
TASTY KINGDOM INC,10314,Chinese,7185560808
SKINNY DENNIS,11249,American ,8455584318
HOMEMADE,11231,American ,3472234135
TASTY KINGDOM INC,10314,Chinese,7185560808
MI CANDILEJAS RESTAURANT,11224,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7182666161
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
GREGORY'S COFFEE,10010,Café/Coffee/Tea,2129798600
D.B.A.,10003,American ,2124755097
BURGER KING,10312,American ,7189671237
D.B.A.,10003,American ,2124755097
VILLA PARADISIO,10308,Italian,7182272405
DENO'S SWEET SHOPPE,11224,American ,7183722592
POK POK NY,11231,Thai,7189239322
VILLA PARADISIO,10308,Italian,7182272405
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
FRESH TORTILLAS & JAPANESE RESTAURANT,10461,Asian,7183191208
SKINNY DENNIS,11249,American ,8455584318
D.B.A.,10003,American ,2124755097
SKINNY DENNIS,11249,American ,8455584318
FRESH TORTILLAS & JAPANESE RESTAURANT,10461,Asian,7183191208
D.B.A.,10003,American ,2124755097
FRANKLIN PARK/DUTCH BOY BURGER,11238,American ,7182300293
HOMEMADE,11231,American ,3472234135
OCEAN CHINESE RESTAURANT,11228,Chinese,7184396288
FRANKLIN PARK/DUTCH BOY BURGER,11238,American ,7182300293
GREGORY'S COFFEE,10010,Café/Coffee/Tea,2129798600
HAIR OF THE DOG,10002,American ,2124777771
FRESH TORTILLAS & JAPANESE RESTAURANT,10461,Asian,7183191208
HAIR OF THE DOG,10002,American ,2124777771
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
TASTY KINGDOM INC,10314,Chinese,7185560808
WAFELS & DINGES,10001,French,2125162947
BASKIN ROBBINS,10314,"Ice Cream, Gelato, Yogurt, Ices",7188166326
BAGEL CAFE,10475,Delicatessen,7183209011
Joe's Crab Shack,10475,Seafood,7183790895
LIC MARKET,11101,Café/Coffee/Tea,7183610013
OCEAN CHINESE RESTAURANT,11228,Chinese,7184396288
GREGORY'S COFFEE,10010,Café/Coffee/Tea,2129798600
MIKE'S DINER,11105,American ,9175314743
THOMASINA'S,11412,American ,7185255273
GREGORY'S COFFEE,10010,Café/Coffee/Tea,2129798600
FRANKLIN PARK/DUTCH BOY BURGER,11238,American ,7182300293
TASTY KINGDOM INC,10314,Chinese,7185560808
OCEAN CHINESE RESTAURANT,11228,Chinese,7184396288
GREGORY'S COFFEE,10010,Café/Coffee/Tea,2129798600
FRESH TORTILLAS & JAPANESE RESTAURANT,10461,Asian,7183191208
MI CANDILEJAS RESTAURANT,11224,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7182666161
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
VILLA PARADISIO,10308,Italian,7182272405
Joe's Crab Shack,10475,Seafood,7183790895
GIULIANA RISTORANTE,10308,Italian,7183178507
MIKE'S DINER,11105,American ,9175314743
SIDELINES LUNCHEONETTE,11223,American ,7182665566
IL SOGNO ITALIANO RISTORANTE,10312,Italian,7183567800
GIULIANA RISTORANTE,10308,Italian,7183178507
MANGAL KEBAB TURKISH RESTAURANT,11104,Turkish,7187060605
FIDDLESTICKS,10011,American ,2124630516
D.B.A.,10003,American ,2124755097
FIDDLESTICKS,10011,American ,2124630516
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
IL SOGNO ITALIANO RISTORANTE,10312,Italian,7183567800
THOMASINA'S,11412,American ,7185255273
MIKE'S DINER,11105,American ,9175314743
MINI - MART,10312,American ,7183561222
Joe's Crab Shack,10475,Seafood,7183790895
OCEAN CHINESE RESTAURANT,11228,Chinese,7184396288
IL SOGNO ITALIANO RISTORANTE,10312,Italian,7183567800
D.B.A.,10003,American ,2124755097
IL SOGNO ITALIANO RISTORANTE,10312,Italian,7183567800
THOMASINA'S,11412,American ,7185255273
VILLA PARADISIO,10308,Italian,7182272405
MINI - MART,10312,American ,7183561222
MINI - MART,10312,American ,7183561222
DADDYO'S BARBEQUE AND SPORTS BAR,10309,Barbecue,7189483333
BAGEL CAFE,10475,Delicatessen,7183209011
SIDELINES LUNCHEONETTE,11223,American ,7182665566
FRANKLIN PARK/DUTCH BOY BURGER,11238,American ,7182300293
SIDELINES LUNCHEONETTE,11223,American ,7182665566
THOMASINA'S,11412,American ,7185255273
GIULIANA RISTORANTE,10308,Italian,7183178507
DADDYO'S BARBEQUE AND SPORTS BAR,10309,Barbecue,7189483333
D.B.A.,10003,American ,2124755097
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
GIULIANA RISTORANTE,10308,Italian,7183178507
121 FULTON STREET,10038,American ,6465456647
MINI - MART,10312,American ,7183561222
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
FIDDLESTICKS,10011,American ,2124630516
VILLA PARADISIO,10308,Italian,7182272405
GREGORY'S COFFEE,10010,Café/Coffee/Tea,2129798600
HOMEMADE,11231,American ,3472234135
HOMEMADE,11231,American ,3472234135
HOMEMADE,11231,American ,3472234135
SIDELINES LUNCHEONETTE,11223,American ,7182665566
BASKIN ROBBINS,10314,"Ice Cream, Gelato, Yogurt, Ices",7188166326
STOP DELI,11103,Delicatessen,7182678789
XE LUA RESTAURANT,10013,Vietnamese/Cambodian/Malaysia,2125778887
DADDYO'S BARBEQUE AND SPORTS BAR,10309,Barbecue,7189483333
DENO'S SWEET SHOPPE,11224,American ,7183722592
KING WOK,11367,Chinese,7183808888
D.B.A.,10003,American ,2124755097
FRANKLIN PARK/DUTCH BOY BURGER,11238,American ,7182300293
MINI - MART,10312,American ,7183561222
MCKENNA'S PUB,10011,American ,2122552889
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
ALMONDINE,11201,Bakery,7187975026
VILLARD MICHEL RICHARD,10022,French,2128887000
MINI STAR RESTAURANT,11103,American ,7187289572
COCO FRESH TEA & JUICE,10010,Café/Coffee/Tea,2128516618
VILLARD MICHEL RICHARD,10022,French,2128887000
GOODFELLA'S PIZZERIA,10305,Italian,7189872422
MANGIA,10010,Italian,2126470287
BAGEL EXPRESS,10065,Bagels/Pretzels,2128793960
NUEVO CANARIO RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186020006
PETITE BLUE DOG CAFE,10019,Café/Coffee/Tea,2124591241
FIGS,11371,American ,7184467600
CHELSEA SQUARE RESTAURANT,10011,American ,2126915400
GOLDEN WOK,11236,Chinese,7182578063
YANKEE CLIPPER,11371,American ,7184768859
ROY'S PIZZA,10011,Pizza,2122291810
GOODFELLA'S PIZZERIA,10305,Italian,7189872422
CHELSEA SQUARE RESTAURANT,10011,American ,2126915400
ISLAND ROTI SHOP,11420,Caribbean,7186592906
GOLDEN WOK,11236,Chinese,7182578063
THE CANTINE,11215,Café/Coffee/Tea,9175737765
MCKENNA'S PUB,10011,American ,2122552889
MCDONALD'S,10029,Hamburgers,6466720263
BEL PAESE ITALIAN DELI,10017,Delicatessen,2126974797
ISLAND ROTI SHOP,11420,Caribbean,7186592906
ISLAND ROTI SHOP,11420,Caribbean,7186592906
ISLAND ROTI SHOP,11420,Caribbean,7186592906
COCO FRESH TEA & JUICE,10010,Café/Coffee/Tea,2128516618
ALMONDINE,11201,Bakery,7187975026
SUBWAY,10022,Sandwiches,2127531983
CAFE CHAMPIGNON,10011,Continental,2123664410
BEL PAESE ITALIAN DELI,10017,Delicatessen,2126974797
DARK ROOM,10002,American ,2123530536
CAFE CHAMPIGNON,10011,Continental,2123664410
LITTLE ITALY PIZZA,10014,Delicatessen,2123664848
LITTLE ITALY PIZZA,10014,Delicatessen,2123664848
MISOYA,11358,Japanese,7183212600
A & B DELI & CATERING,11420,American ,7188433609
CHELSEA SQUARE RESTAURANT,10011,American ,2126915400
WESTVILLE,10014,American ,2127417971
NUEVO CANARIO RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186020006
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
DARK ROOM,10002,American ,2123530536
ALMONDINE,11201,Bakery,7187975026
CAFE 45,10036,American ,2129974622
LITTLE ITALY PIZZA,10014,Delicatessen,2123664848
SUBWAY,10022,Sandwiches,2127531983
ROCK CENTER CAFE,10020,American ,2123327620
OUR EVERGREEN SHANGHAI RESTAURANT,10017,Chinese,2122230888
BELKY'S HOME STYLE COOKING RESTAURANT,11420,Spanish,3476003769
MANGIA,10010,Italian,2126470287
DUNKIN' DONUTS,10007,Donuts,2125663921
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
CHRIS SUPER DELI,10451,Delicatessen,7184100708
"SOUPS,SALADS & BEYOND",10461,American ,7188633663
THE CANTINE,11215,Café/Coffee/Tea,9175737765
YI MEI YUM GOURMET,10002,Chinese,3475853588
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
DEAN & DELUCA,10020,Café/Coffee/Tea,2126641372
JOE,10014,Café/Coffee/Tea,2129246750
MINI STAR RESTAURANT,11103,American ,7187289572
TWIN DONUT INC,10467,Other,9147797100
NUEVO CANARIO RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186020006
DARK ROOM,10002,American ,2123530536
YANKEE CLIPPER,11371,American ,7184768859
ALMONDINE,11201,Bakery,7187975026
FIGS,11371,American ,7184467600
MCKENNA'S PUB,10011,American ,2122552889
NUCHAS,10001,Spanish,2129120035
ALMONDINE,11201,Bakery,7187975026
OUR EVERGREEN SHANGHAI RESTAURANT,10017,Chinese,2122230888
OUR EVERGREEN SHANGHAI RESTAURANT,10017,Chinese,2122230888
DENNY'S,10038,American ,2125665500
MCKENNA'S PUB,10011,American ,2122552889
BROADWAY PIZZA,10001,American ,2126794633
CHRIS SUPER DELI,10451,Delicatessen,7184100708
JIM'S CHINA KING,11385,Chinese,7184181288
CASA LOUNGE,11103,Moroccan,3473428824
A & B DELI & CATERING,11420,American ,7188433609
BROADWAY PIZZA,10001,American ,2126794633
ISLAND ROTI SHOP,11420,Caribbean,7186592906
HOT CHIX,11201,American ,7184511122
CAFE CHAMPIGNON,10011,Continental,2123664410
MANGIA,10010,Italian,2126470287
MILLEFEUILLE BAKERY CAFE,10012,Bakery,2125334698
CASA LOUNGE,11103,Moroccan,3473428824
VIVI BUBBLE TEA,10038,Café/Coffee/Tea,6463023458
JOE,10014,Café/Coffee/Tea,2129246750
HOT CHIX,11201,American ,7184511122
MILLEFEUILLE BAKERY CAFE,10012,Bakery,2125334698
ALMONDINE,11201,Bakery,7187975026
VIVI BUBBLE TEA,10038,Café/Coffee/Tea,6463023458
FIGS,11371,American ,7184467600
DARK ROOM,10002,American ,2123530536
NEW CHINA RESTAURANT WANG INC,10455,Chinese,7182922493
BAGEL EXPRESS,10065,Bagels/Pretzels,2128793960
JOE,10014,Café/Coffee/Tea,2129246750
JAHLOOKOVER US,10456,"Juice, Smoothies, Fruit Salads",3478363632
TWIN DONUT INC,10467,Other,9147797100
JPMC CAFETERIA,10017,American ,2122722391
CAFE CHAMPIGNON,10011,Continental,2123664410
CAFE CHAMPIGNON,10011,Continental,2123664410
CHRIS SUPER DELI,10451,Delicatessen,7184100708
CAFE CHAMPIGNON,10011,Continental,2123664410
ROCK CENTER CAFE,10020,American ,2123327620
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
VILLARD MICHEL RICHARD,10022,French,2128887000
SUBWAY,10022,Sandwiches,2127531983
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
ROY'S PIZZA,10011,Pizza,2122291810
NUEVO CANARIO RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186020006
CHELSEA SQUARE RESTAURANT,10011,American ,2126915400
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
THE CANTINE,11215,Café/Coffee/Tea,9175737765
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
YI MEI YUM GOURMET,10002,Chinese,3475853588
WESTVILLE,10014,American ,2127417971
ROY'S PIZZA,10011,Pizza,2122291810
FIGS,11371,American ,7184467600
CAFE 45,10036,American ,2129974622
JAHLOOKOVER US,10456,"Juice, Smoothies, Fruit Salads",3478363632
GOODFELLA'S PIZZERIA,10305,Italian,7189872422
OLIVE'S,10012,Bakery,2129410111
EL BUEN GUSTO RESTAURANT,11220,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188496001
THE CANTINE,11215,Café/Coffee/Tea,9175737765
YI MEI YUM GOURMET,10002,Chinese,3475853588
DENNY'S,10038,American ,2125665500
YI MEI YUM GOURMET,10002,Chinese,3475853588
GOLDEN WOK,11236,Chinese,7182578063
NUEVO CANARIO RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186020006
HOT CHIX,11201,American ,7184511122
CHRIS SUPER DELI,10451,Delicatessen,7184100708
HOT CHIX,11201,American ,7184511122
DEAN & DELUCA,10020,Café/Coffee/Tea,2126641372
NUEVO CANARIO RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186020006
BROADWAY PIZZA,10001,American ,2126794633
OUR EVERGREEN SHANGHAI RESTAURANT,10017,Chinese,2122230888
ISLAND ROTI SHOP,11420,Caribbean,7186592906
DEAN & DELUCA,10020,Café/Coffee/Tea,2126641372
JASSI'S WORLD FAMOUS DELI & GROCERY,11101,Delicatessen,7187862484
DARK ROOM,10002,American ,2123530536
NUEVO CANARIO RESTAURANT,11221,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7186020006
NEW CHINA RESTAURANT WANG INC,10455,Chinese,7182922493
SUBWAY,10022,Sandwiches,2127531983
OLIVE'S,10012,Bakery,2129410111
OUR EVERGREEN SHANGHAI RESTAURANT,10017,Chinese,2122230888
OUR EVERGREEN SHANGHAI RESTAURANT,10017,Chinese,2122230888
JPMC CAFETERIA,10017,American ,2122722391
MANGIA,10010,Italian,2126470287
FIGS,11371,American ,7184467600
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
"SOUPS,SALADS & BEYOND",10461,American ,7188633663
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
MCKENNA'S PUB,10011,American ,2122552889
JASSI'S WORLD FAMOUS DELI & GROCERY,11101,Delicatessen,7187862484
YI MEI YUM GOURMET,10002,Chinese,3475853588
GRACIE-MEWS RESTAURANT,10028,American ,2128612290
GOLDEN WOK,11236,Chinese,7182578063
VIVI BUBBLE TEA,10038,Café/Coffee/Tea,6463023458
JAHLOOKOVER US,10456,"Juice, Smoothies, Fruit Salads",3478363632
EL BUEN GUSTO RESTAURANT,11220,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188496001
HOT CHIX,11201,American ,7184511122
VIAND CAFE,10023,American ,2128772888
CROWN FRIED CHICKEN,11385,Chicken,7183862089
PIZZA AND FRENCH TASTE PIZZERIA,10035,Pizza,2122036288
16 HANDLES FROZEN YOGURT,11373,American ,3476171968
DUNKIN' DONUTS,11364,Donuts,7187360100
DA MIKELE,10013,Italian,2129258800
NEW NICE CHINATOWN,11230,Chinese,7188597357
CAFE CHINA,10016,Chinese,2122132810
LA DULCE BAKERY,11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7182055399
GOOD TO GO,10017,American ,6464389622
KENNEDY FRIED CHICKEN,11433,Chicken,7182986900
ROTI MEDITERRANEAN GRILL,10038,Mediterranean,6464943359
LORETTA'S PIZZA,10465,Pizza,7189315511
RINCONCITO MEXICANO RESTAURANT,11368,Mexican,7185052455
NEW NICE CHINATOWN,11230,Chinese,7188597357
ROTI MEDITERRANEAN GRILL,10038,Mediterranean,6464943359
BELKY'S HOME STYLE COOKING RESTAURANT,11420,Spanish,3476003769
L'ITALIANO TRATTORIA,11364,Italian,7182242536
KING GRILL RESTAURANT,10459,Spanish,3476347063
BURGER KING,10031,Hamburgers,2122815304
NOISETTE CAFE,11103,Bakery,7184406450
CAFE CHINA,10016,Chinese,2122132810
PHO BANG RESTAURANT,11355,Vietnamese/Cambodian/Malaysia,7189395520
AMOR KARAOKE & BAR,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7184247562
AMOR KARAOKE & BAR,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7184247562
MALA NOCHE NO,11368,Spanish,3475256960
CAFE BAR NAVRUZ,11204,Café/Coffee/Tea,3473329319
BURGER URWAY,11205,American ,3472940650
NOL BU FOOD,11355,Korean,7186614076
BURGER URWAY,11205,American ,3472940650
SHISHA LOUNGE,11419,American ,7185777771
LEMENEV HEALTHY CUISINE,11214,American ,9145363638
LA CREPE ET LA VIE,11230,French,3473506627
FRESH TO YOU CAFE,11420,American ,3473695954
WAVE THAI,11105,Thai,7187776789
WAVE THAI,11105,Thai,7187776789
TELEPAN,10023,American ,2125804300
DOMINO'S PIZZA,10460,Pizza,7185424993
SARKU JAPAN,11373,Japanese,7186998700
ENGELINE'S,11377,Filipino,7188987878
VICTORY GRILL,11369,American ,7184245693
CANNELLE PATISSERIE,11370,French,7185656200
PHO BANG RESTAURANT,11355,Vietnamese/Cambodian/Malaysia,7189395520
EMPELLON AL PASTOR,10009,Tex-Mex,6468337039
MIKE'S PIZZA OF BROOKLYN,11226,Pizza,7189416224
SARKU JAPAN,11373,Japanese,7186998700
DOMINO'S PIZZA,10460,Pizza,7185424993
TELEPAN,10023,American ,2125804300
BRONX UPTOWN SEAFOOD MARKET,10466,Caribbean,7187086060
DASSARA,11231,Japanese,7186430781
KAFENEO,10038,American ,6464803397
LEMENEV HEALTHY CUISINE,11214,American ,9145363638
FRESH TO YOU CAFE,11420,American ,3473695954
SUBWAY,10305,Sandwiches,7189819800
SARKU JAPAN,11373,Japanese,7186998700
JUNIOR'S PIZZA & FRIED CHICKEN,11230,Chicken,7182136344
TOUCH OF DEE'S,10037,American ,2126949530
8TH STREET WINECELLAR,10011,American ,2122609463
SHISHA LOUNGE,11419,American ,7185777771
JIMBO'S HAMBURGER PALACE,10466,Hamburgers,7185470003
PJ BERNSTEIN DELI & RESTAURANT,10021,Delicatessen,2128790914
PEARL GATE FROZEN YOGURT,11215,"Juice, Smoothies, Fruit Salads",7187669898
T & L LUNCHEONETTE,11214,American ,7183726760
NEW TOPPS BAKERY & RESTAURANT,11236,Bakery,3477134641
SIZ-IN-PAN,11217,Chinese,7182378886
SIZ-IN-PAN,11217,Chinese,7182378886
COFFEE BITES,11238,Café/Coffee/Tea,3477872991
MARGGHERITA'S PIZZA,10459,Pizza,3475974918
THE SANDWICH BAR,11105,American ,7187771078
SHAN KING GYRO,11226,Chicken,3477155708
PJ BERNSTEIN DELI & RESTAURANT,10021,Delicatessen,2128790914
TROPICAL RESTAURANT,11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7182056030
SCHNIPPERS,10022,American ,2128268100
MIYAGI JAPANESE HOME COOKING,10011,Japanese,2126203830
BELLA'S PLACE,11435,Mexican,7187395373
HERALD SQUARE MARKET,10018,American ,2122443484
MIKE'S PIZZA OF BROOKLYN,11226,Pizza,7189416224
BARRANQUILLA BAKERY & RESTAURANT,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7184781888
ERIKA'S BAKERY,10461,Bakery,3476913137
2 BROS PIZZA,10035,Pizza,2128282520
YUMMY TACO,11236,Tex-Mex,7182093000
BOULEVARD TAVERN,10465,Irish,7188228729
METROPOLITAN CLUB,10022,American ,2128387400
PITA GRILL,10022,Mediterranean,2127501122
AMF 34 AVENUE LANES,11377,American ,7186510440
DOUBLE DRAGON RESTAURANT,10456,Chinese,7184102838
ORIGINAL SANDWICHES,10011,Sandwiches,2122552237
BELKY'S HOME STYLE COOKING RESTAURANT,11420,Spanish,3476003769
BRONX UPTOWN SEAFOOD MARKET,10466,Caribbean,7187086060
THE MASALA WALA,10002,Indian,2123589300
BRONX UPTOWN SEAFOOD MARKET,10466,Caribbean,7187086060
AUNTIE ANNE'S PRETZELS,11369,Bagels/Pretzels,6464631986
DOUBLE DRAGON RESTAURANT,10456,Chinese,7184102838
HUDSON MALONE,10022,American ,2123556607
PJ BERNSTEIN DELI & RESTAURANT,10021,Delicatessen,2128790914
ASHIYA II SUSHI,10003,Japanese,2125053348
PHO BANG RESTAURANT,11355,Vietnamese/Cambodian/Malaysia,7189395520
EXPRESS PIZZA AND DELI,11432,Delicatessen,7185231528
PITA GRILL,10022,Mediterranean,2127501122
PITA GRILL,10022,Mediterranean,2127501122
KISSENA CAFE,11355,Chinese,7188860689
BELLIZZI'S BROADWAY CATERING,11103,American ,7182044844
EL DESPERTAR MARLENE,10459,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188930324
SHAN KING GYRO,11226,Chicken,3477155708
SIZ-IN-PAN,11217,Chinese,7182378886
HOU YI SPICY,10002,Chinese,2126258989
RISOTTERIA MELOTTI,10003,Italian,6467558939
EL DESPERTAR MARLENE,10459,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7188930324
LITTLE CUPCAKE BAKE SHOP,10012,Bakery,2129419100
16 HANDLES FROZEN YOGURT,11373,American ,3476171968
ORIGINAL SANDWICHES,10011,Sandwiches,2122552237
NEW GARDEN CHINESE RESTAURANT,11203,Chinese,7187788496
EASTERN,11365,Chinese,7185916666
ROCKAWAY BEACH INN,11693,American ,3472467433
ROCKAWAY BEACH INN,11693,American ,3472467433
PHO BANG RESTAURANT,11355,Vietnamese/Cambodian/Malaysia,7189395520
KENNEDY FRIED CHICKEN,11433,Chicken,7182986900
TELEPAN,10023,American ,2125804300
Holiday Inn Express,10036,Continental,2125820692
MCDONALD'S,11216,Hamburgers,7187788016
KE ZHANG,11355,Chinese,7186610008
CIRCA TABAC,10013,American ,2129411781
16 HANDLES FROZEN YOGURT,11373,American ,3476171968
EL CIBAO DINER,11205,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7187974742
NEW GARDEN CHINESE RESTAURANT,11203,Chinese,7187788496
GOOD TO GO,10017,American ,6464389622
GOOD TASTE CHINESE FOOD,10455,Chinese,7189939367
ALBA'S PIZZA,11105,Pizza,7189325924
AMOR KARAOKE & BAR,11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7184247562
HOU YI SPICY,10002,Chinese,2126258989
MCDONALD'S,11357,Hamburgers,7187466063
